Location,Sea level [mm],Date
Helsinki Kaivopuisto,-359.3333333333333,2010-02-01
Helsinki Kaivopuisto,-173.125,2010-02-02
Helsinki Kaivopuisto,-353.0416666666667,2010-02-03
Helsinki Kaivopuisto,-321.25,2010-02-04
Helsinki Kaivopuisto,-275.7083333333333,2010-02-05
Helsinki Kaivopuisto,-354.2083333333333,2010-02-06
Helsinki Kaivopuisto,-265.8333333333333,2010-02-07
Helsinki Kaivopuisto,-246.66666666666666,2010-02-08
Helsinki Kaivopuisto,-327.0416666666667,2010-02-09
Helsinki Kaivopuisto,-333.0416666666667,2010-02-10
Helsinki Kaivopuisto,-361.2083333333333,2010-02-11
Helsinki Kaivopuisto,-508.2083333333333,2010-02-12
Helsinki Kaivopuisto,-400.25,2010-02-13
Helsinki Kaivopuisto,-345.0833333333333,2010-02-14
Helsinki Kaivopuisto,-312.375,2010-02-15
Helsinki Kaivopuisto,-311.6666666666667,2010-02-16
Helsinki Kaivopuisto,-372.875,2010-02-17
Helsinki Kaivopuisto,-425.4166666666667,2010-02-18
Helsinki Kaivopuisto,-553.4166666666666,2010-02-19
Helsinki Kaivopuisto,-766.375,2010-02-20
Helsinki Kaivopuisto,-427.5833333333333,2010-02-21
Helsinki Kaivopuisto,-294.6666666666667,2010-02-22
Helsinki Kaivopuisto,-445.4583333333333,2010-02-23
Helsinki Kaivopuisto,-170.70833333333334,2010-02-24
Helsinki Kaivopuisto,-328.4583333333333,2010-02-25
Helsinki Kaivopuisto,-391.9583333333333,2010-02-26
Helsinki Kaivopuisto,-345.5416666666667,2010-02-27
Helsinki Kaivopuisto,-283.75,2010-02-28
Helsinki Kaivopuisto,-339.4583333333333,2010-03-01
Helsinki Kaivopuisto,-59.208333333333336,2010-03-02
Helsinki Kaivopuisto,22.083333333333332,2010-03-03
Helsinki Kaivopuisto,-58.916666666666664,2010-03-04
Helsinki Kaivopuisto,-124.0,2010-03-05
Helsinki Kaivopuisto,-145.16666666666666,2010-03-06
Helsinki Kaivopuisto,-174.375,2010-03-07
Helsinki Kaivopuisto,-80.58333333333333,2010-03-08
Helsinki Kaivopuisto,-112.83333333333333,2010-03-09
Helsinki Kaivopuisto,28.458333333333332,2010-03-10
Helsinki Kaivopuisto,-19.75,2010-03-11
Helsinki Kaivopuisto,-139.79166666666666,2010-03-12
Helsinki Kaivopuisto,-50.666666666666664,2010-03-13
Helsinki Kaivopuisto,-39.583333333333336,2010-03-14
Helsinki Kaivopuisto,0.0,2010-03-15
Helsinki Kaivopuisto,-26.041666666666668,2010-03-16
Helsinki Kaivopuisto,2.875,2010-03-17
Helsinki Kaivopuisto,-21.458333333333332,2010-03-18
Helsinki Kaivopuisto,26.791666666666668,2010-03-19
Helsinki Kaivopuisto,96.58333333333333,2010-03-20
Helsinki Kaivopuisto,7.458333333333333,2010-03-21
Helsinki Kaivopuisto,94.83333333333333,2010-03-22
Helsinki Kaivopuisto,25.0,2010-03-23
Helsinki Kaivopuisto,19.083333333333332,2010-03-24
Helsinki Kaivopuisto,-38.291666666666664,2010-03-25
Helsinki Kaivopuisto,-106.16666666666667,2010-03-26
Helsinki Kaivopuisto,-83.91666666666667,2010-03-27
Helsinki Kaivopuisto,80.8695652173913,2010-03-28
Helsinki Kaivopuisto,18.041666666666668,2010-03-29
Helsinki Kaivopuisto,-10.083333333333334,2010-03-30
Helsinki Kaivopuisto,-164.04166666666666,2010-03-31
Helsinki Kaivopuisto,-81.70833333333333,2010-04-01
Helsinki Kaivopuisto,-84.16666666666667,2010-04-02
Helsinki Kaivopuisto,-104.79166666666667,2010-04-03
Helsinki Kaivopuisto,-142.25,2010-04-04
Helsinki Kaivopuisto,-182.91666666666666,2010-04-05
Helsinki Kaivopuisto,-121.0,2010-04-06
Helsinki Kaivopuisto,-153.79166666666666,2010-04-07
Helsinki Kaivopuisto,-205.375,2010-04-08
Helsinki Kaivopuisto,-222.70833333333334,2010-04-09
Helsinki Kaivopuisto,-187.33333333333334,2010-04-10
Helsinki Kaivopuisto,-187.125,2010-04-11
Helsinki Kaivopuisto,-221.79166666666666,2010-04-12
Helsinki Kaivopuisto,-207.54166666666666,2010-04-13
Helsinki Kaivopuisto,-228.04166666666666,2010-04-14
Helsinki Kaivopuisto,-221.45833333333334,2010-04-15
Helsinki Kaivopuisto,-215.70833333333334,2010-04-16
Helsinki Kaivopuisto,-112.75,2010-04-17
Helsinki Kaivopuisto,-24.916666666666668,2010-04-18
Helsinki Kaivopuisto,-131.16666666666666,2010-04-19
Helsinki Kaivopuisto,-91.79166666666667,2010-04-20
Helsinki Kaivopuisto,-132.75,2010-04-21
Helsinki Kaivopuisto,-4.708333333333333,2010-04-22
Helsinki Kaivopuisto,56.0,2010-04-23
Helsinki Kaivopuisto,48.375,2010-04-24
Helsinki Kaivopuisto,47.041666666666664,2010-04-25
Helsinki Kaivopuisto,-77.875,2010-04-26
Helsinki Kaivopuisto,-93.08333333333333,2010-04-27
Helsinki Kaivopuisto,-28.708333333333332,2010-04-28
Helsinki Kaivopuisto,-4.291666666666667,2010-04-29
Helsinki Kaivopuisto,-69.20833333333333,2010-04-30
Helsinki Kaivopuisto,59.666666666666664,2010-05-01
Helsinki Kaivopuisto,13.541666666666666,2010-05-02
Helsinki Kaivopuisto,-41.458333333333336,2010-05-03
Helsinki Kaivopuisto,-41.75,2010-05-04
Helsinki Kaivopuisto,-2.0,2010-05-05
Helsinki Kaivopuisto,-84.41666666666667,2010-05-06
Helsinki Kaivopuisto,-308.875,2010-05-07
Helsinki Kaivopuisto,-171.91666666666666,2010-05-08
Helsinki Kaivopuisto,-70.75,2010-05-09
Helsinki Kaivopuisto,-132.25,2010-05-10
Helsinki Kaivopuisto,-153.79166666666666,2010-05-11
Helsinki Kaivopuisto,-181.20833333333334,2010-05-12
Helsinki Kaivopuisto,-160.25,2010-05-13
Helsinki Kaivopuisto,-158.95833333333334,2010-05-14
Helsinki Kaivopuisto,-160.29166666666666,2010-05-15
Helsinki Kaivopuisto,-74.04166666666667,2010-05-16
Helsinki Kaivopuisto,-44.625,2010-05-17
Helsinki Kaivopuisto,-56.0,2010-05-18
Helsinki Kaivopuisto,-83.70833333333333,2010-05-19
Helsinki Kaivopuisto,-53.75,2010-05-20
Helsinki Kaivopuisto,-51.083333333333336,2010-05-21
Helsinki Kaivopuisto,-38.458333333333336,2010-05-22
Helsinki Kaivopuisto,-41.958333333333336,2010-05-23
Helsinki Kaivopuisto,61.708333333333336,2010-05-24
Helsinki Kaivopuisto,1.6666666666666667,2010-05-25
Helsinki Kaivopuisto,48.541666666666664,2010-05-26
Helsinki Kaivopuisto,93.66666666666667,2010-05-27
Helsinki Kaivopuisto,50.625,2010-05-28
Helsinki Kaivopuisto,23.583333333333332,2010-05-29
Helsinki Kaivopuisto,7.416666666666667,2010-05-30
Helsinki Kaivopuisto,-145.91666666666666,2010-05-31
Helsinki Kaivopuisto,-108.66666666666667,2010-06-01
Helsinki Kaivopuisto,-65.29166666666667,2010-06-02
Helsinki Kaivopuisto,-56.333333333333336,2010-06-03
Helsinki Kaivopuisto,-17.958333333333332,2010-06-04
Helsinki Kaivopuisto,7.416666666666667,2010-06-05
Helsinki Kaivopuisto,-94.45833333333333,2010-06-06
Helsinki Kaivopuisto,-112.16666666666667,2010-06-07
Helsinki Kaivopuisto,-107.75,2010-06-08
Helsinki Kaivopuisto,-102.125,2010-06-09
Helsinki Kaivopuisto,-136.45833333333334,2010-06-10
Helsinki Kaivopuisto,-165.0,2010-06-11
Helsinki Kaivopuisto,91.0,2010-06-12
Helsinki Kaivopuisto,83.5,2010-06-13
Helsinki Kaivopuisto,36.583333333333336,2010-06-14
Helsinki Kaivopuisto,44.666666666666664,2010-06-15
Helsinki Kaivopuisto,58.75,2010-06-16
Helsinki Kaivopuisto,17.791666666666668,2010-06-17
Helsinki Kaivopuisto,-27.25,2010-06-18
Helsinki Kaivopuisto,-43.75,2010-06-19
Helsinki Kaivopuisto,41.833333333333336,2010-06-20
Helsinki Kaivopuisto,-3.625,2010-06-21
Helsinki Kaivopuisto,23.75,2010-06-22
Helsinki Kaivopuisto,19.666666666666668,2010-06-23
Helsinki Kaivopuisto,-7.583333333333333,2010-06-24
Helsinki Kaivopuisto,-7.958333333333333,2010-06-25
Helsinki Kaivopuisto,27.875,2010-06-26
Helsinki Kaivopuisto,44.458333333333336,2010-06-27
Helsinki Kaivopuisto,3.4166666666666665,2010-06-28
Helsinki Kaivopuisto,-47.916666666666664,2010-06-29
Helsinki Kaivopuisto,-85.08333333333333,2010-06-30
Helsinki Kaivopuisto,-15.25,2010-07-01
Helsinki Kaivopuisto,-11.0,2010-07-02
Helsinki Kaivopuisto,-67.08333333333333,2010-07-03
Helsinki Kaivopuisto,-127.375,2010-07-04
Helsinki Kaivopuisto,-114.29166666666667,2010-07-05
Helsinki Kaivopuisto,-98.33333333333333,2010-07-06
Helsinki Kaivopuisto,7.833333333333333,2010-07-07
Helsinki Kaivopuisto,28.0,2010-07-08
Helsinki Kaivopuisto,19.833333333333332,2010-07-09
Helsinki Kaivopuisto,-23.125,2010-07-10
Helsinki Kaivopuisto,-28.0,2010-07-11
Helsinki Kaivopuisto,-69.45833333333333,2010-07-12
Helsinki Kaivopuisto,-113.91666666666667,2010-07-13
Helsinki Kaivopuisto,-53.083333333333336,2010-07-14
Helsinki Kaivopuisto,-101.79166666666667,2010-07-15
Helsinki Kaivopuisto,-42.958333333333336,2010-07-16
Helsinki Kaivopuisto,-124.79166666666667,2010-07-17
Helsinki Kaivopuisto,-111.25,2010-07-18
Helsinki Kaivopuisto,-47.041666666666664,2010-07-19
Helsinki Kaivopuisto,-60.833333333333336,2010-07-20
Helsinki Kaivopuisto,-134.95833333333334,2010-07-21
Helsinki Kaivopuisto,-166.20833333333334,2010-07-22
Helsinki Kaivopuisto,-144.125,2010-07-23
Helsinki Kaivopuisto,-239.70833333333334,2010-07-24
Helsinki Kaivopuisto,-100.66666666666667,2010-07-25
Helsinki Kaivopuisto,-19.666666666666668,2010-07-26
Helsinki Kaivopuisto,-11.541666666666666,2010-07-27
Helsinki Kaivopuisto,-57.25,2010-07-28
Helsinki Kaivopuisto,4.5,2010-07-29
Helsinki Kaivopuisto,88.125,2010-07-30
Helsinki Kaivopuisto,68.70833333333333,2010-07-31
Helsinki Kaivopuisto,-13.375,2010-08-01
Helsinki Kaivopuisto,-27.25,2010-08-02
Helsinki Kaivopuisto,-8.541666666666666,2010-08-03
Helsinki Kaivopuisto,73.375,2010-08-04
Helsinki Kaivopuisto,-2.3333333333333335,2010-08-05
Helsinki Kaivopuisto,-30.458333333333332,2010-08-06
Helsinki Kaivopuisto,-38.958333333333336,2010-08-07
Helsinki Kaivopuisto,4.458333333333333,2010-08-08
Helsinki Kaivopuisto,60.666666666666664,2010-08-09
Helsinki Kaivopuisto,73.625,2010-08-10
Helsinki Kaivopuisto,-7.083333333333333,2010-08-11
Helsinki Kaivopuisto,-85.375,2010-08-12
Helsinki Kaivopuisto,-94.45833333333333,2010-08-13
Helsinki Kaivopuisto,-78.83333333333333,2010-08-14
Helsinki Kaivopuisto,-37.833333333333336,2010-08-15
Helsinki Kaivopuisto,-151.29166666666666,2010-08-16
Helsinki Kaivopuisto,-144.29166666666666,2010-08-17
Helsinki Kaivopuisto,-65.41666666666667,2010-08-18
Helsinki Kaivopuisto,-58.041666666666664,2010-08-19
Helsinki Kaivopuisto,27.208333333333332,2010-08-20
Helsinki Kaivopuisto,20.25,2010-08-21
Helsinki Kaivopuisto,73.04166666666667,2010-08-22
Helsinki Kaivopuisto,49.666666666666664,2010-08-23
Helsinki Kaivopuisto,33.791666666666664,2010-08-24
Helsinki Kaivopuisto,166.625,2010-08-25
Helsinki Kaivopuisto,189.45833333333334,2010-08-26
Helsinki Kaivopuisto,143.25,2010-08-27
Helsinki Kaivopuisto,75.16666666666667,2010-08-28
Helsinki Kaivopuisto,133.58333333333334,2010-08-29
Helsinki Kaivopuisto,68.54166666666667,2010-08-30
Helsinki Kaivopuisto,75.91666666666667,2010-08-31
Helsinki Kaivopuisto,80.625,2010-09-01
Helsinki Kaivopuisto,-3.4583333333333335,2010-09-02
Helsinki Kaivopuisto,56.416666666666664,2010-09-03
Helsinki Kaivopuisto,88.75,2010-09-04
Helsinki Kaivopuisto,16.0,2010-09-05
Helsinki Kaivopuisto,-36.291666666666664,2010-09-06
Helsinki Kaivopuisto,-117.29166666666667,2010-09-07
Helsinki Kaivopuisto,-168.875,2010-09-08
Helsinki Kaivopuisto,-232.0,2010-09-09
Helsinki Kaivopuisto,-244.375,2010-09-10
Helsinki Kaivopuisto,-194.125,2010-09-11
Helsinki Kaivopuisto,-195.25,2010-09-12
Helsinki Kaivopuisto,-201.16666666666666,2010-09-13
Helsinki Kaivopuisto,-125.54166666666667,2010-09-14
Helsinki Kaivopuisto,-124.0,2010-09-15
Helsinki Kaivopuisto,19.333333333333332,2010-09-16
Helsinki Kaivopuisto,33.708333333333336,2010-09-17
Helsinki Kaivopuisto,112.25,2010-09-18
Helsinki Kaivopuisto,218.58333333333334,2010-09-19
Helsinki Kaivopuisto,170.91666666666666,2010-09-20
Helsinki Kaivopuisto,200.41666666666666,2010-09-21
Helsinki Kaivopuisto,232.75,2010-09-22
Helsinki Kaivopuisto,203.5,2010-09-23
Helsinki Kaivopuisto,88.83333333333333,2010-09-24
Helsinki Kaivopuisto,99.875,2010-09-25
Helsinki Kaivopuisto,52.791666666666664,2010-09-26
Helsinki Kaivopuisto,-160.375,2010-09-27
Helsinki Kaivopuisto,-316.2916666666667,2010-09-28
Helsinki Kaivopuisto,-85.58333333333333,2010-09-29
Helsinki Kaivopuisto,-79.83333333333333,2010-09-30
Helsinki Kaivopuisto,-110.83333333333333,2010-10-01
Helsinki Kaivopuisto,-144.0,2010-10-02
Helsinki Kaivopuisto,-213.29166666666666,2010-10-03
Helsinki Kaivopuisto,-278.0,2010-10-04
Helsinki Kaivopuisto,-337.1666666666667,2010-10-05
Helsinki Kaivopuisto,-337.3333333333333,2010-10-06
Helsinki Kaivopuisto,-323.9166666666667,2010-10-07
Helsinki Kaivopuisto,-307.2083333333333,2010-10-08
Helsinki Kaivopuisto,-279.0416666666667,2010-10-09
Helsinki Kaivopuisto,-211.20833333333334,2010-10-10
Helsinki Kaivopuisto,-189.16666666666666,2010-10-11
Helsinki Kaivopuisto,-193.45833333333334,2010-10-12
Helsinki Kaivopuisto,-139.33333333333334,2010-10-13
Helsinki Kaivopuisto,-82.08333333333333,2010-10-14
Helsinki Kaivopuisto,-97.33333333333333,2010-10-15
Helsinki Kaivopuisto,-151.29166666666666,2010-10-16
Helsinki Kaivopuisto,-142.04166666666666,2010-10-17
Helsinki Kaivopuisto,-115.875,2010-10-18
Helsinki Kaivopuisto,-154.29166666666666,2010-10-19
Helsinki Kaivopuisto,-210.70833333333334,2010-10-20
Helsinki Kaivopuisto,-79.83333333333333,2010-10-21
Helsinki Kaivopuisto,22.958333333333332,2010-10-22
Helsinki Kaivopuisto,171.29166666666666,2010-10-23
Helsinki Kaivopuisto,-18.333333333333332,2010-10-24
Helsinki Kaivopuisto,88.875,2010-10-25
Helsinki Kaivopuisto,110.95833333333333,2010-10-26
Helsinki Kaivopuisto,98.875,2010-10-27
Helsinki Kaivopuisto,130.08333333333334,2010-10-28
Helsinki Kaivopuisto,172.5,2010-10-29
Helsinki Kaivopuisto,142.25,2010-10-30
Helsinki Kaivopuisto,82.44,2010-10-31
Helsinki Kaivopuisto,97.375,2010-11-01
Helsinki Kaivopuisto,102.16666666666667,2010-11-02
Helsinki Kaivopuisto,233.04166666666666,2010-11-03
Helsinki Kaivopuisto,352.625,2010-11-04
Helsinki Kaivopuisto,264.875,2010-11-05
Helsinki Kaivopuisto,285.4166666666667,2010-11-06
Helsinki Kaivopuisto,355.875,2010-11-07
Helsinki Kaivopuisto,174.66666666666666,2010-11-08
Helsinki Kaivopuisto,-207.79166666666666,2010-11-09
Helsinki Kaivopuisto,287.625,2010-11-10
Helsinki Kaivopuisto,248.95833333333334,2010-11-11
Helsinki Kaivopuisto,179.83333333333334,2010-11-12
Helsinki Kaivopuisto,324.4583333333333,2010-11-13
Helsinki Kaivopuisto,318.5833333333333,2010-11-14
Helsinki Kaivopuisto,281.25,2010-11-15
Helsinki Kaivopuisto,287.4583333333333,2010-11-16
Helsinki Kaivopuisto,95.08333333333333,2010-11-17
Helsinki Kaivopuisto,23.75,2010-11-18
Helsinki Kaivopuisto,-49.5,2010-11-19
Helsinki Kaivopuisto,-55.208333333333336,2010-11-20
Helsinki Kaivopuisto,-58.708333333333336,2010-11-21
Helsinki Kaivopuisto,-96.58333333333333,2010-11-22
Helsinki Kaivopuisto,-303.7083333333333,2010-11-23
Helsinki Kaivopuisto,-319.4583333333333,2010-11-24
Helsinki Kaivopuisto,-90.54166666666667,2010-11-25
Helsinki Kaivopuisto,21.25,2010-11-26
Helsinki Kaivopuisto,-31.5,2010-11-27
Helsinki Kaivopuisto,-123.5,2010-11-28
Helsinki Kaivopuisto,-279.125,2010-11-29
Helsinki Kaivopuisto,-290.875,2010-11-30
Helsinki Kaivopuisto,-171.0,2010-12-01
Helsinki Kaivopuisto,-375.5833333333333,2010-12-02
Helsinki Kaivopuisto,-193.33333333333334,2010-12-03
Helsinki Kaivopuisto,-164.25,2010-12-04
Helsinki Kaivopuisto,-12.083333333333334,2010-12-05
Helsinki Kaivopuisto,-162.66666666666666,2010-12-06
Helsinki Kaivopuisto,-22.5,2010-12-07
Helsinki Kaivopuisto,-43.5,2010-12-08
Helsinki Kaivopuisto,-187.20833333333334,2010-12-09
Helsinki Kaivopuisto,-121.58333333333333,2010-12-10
Helsinki Kaivopuisto,88.66666666666667,2010-12-11
Helsinki Kaivopuisto,-293.0416666666667,2010-12-12
Helsinki Kaivopuisto,-138.70833333333334,2010-12-13
Helsinki Kaivopuisto,-309.25,2010-12-14
Helsinki Kaivopuisto,-127.5,2010-12-15
Helsinki Kaivopuisto,34.416666666666664,2010-12-16
Helsinki Kaivopuisto,-192.54166666666666,2010-12-17
Helsinki Kaivopuisto,-222.58333333333334,2010-12-18
Helsinki Kaivopuisto,-191.58333333333334,2010-12-19
Helsinki Kaivopuisto,-128.0,2010-12-20
Helsinki Kaivopuisto,-8.208333333333334,2010-12-21
Helsinki Kaivopuisto,-23.75,2010-12-22
Helsinki Kaivopuisto,-235.08333333333334,2010-12-23
Helsinki Kaivopuisto,-411.9583333333333,2010-12-24
Helsinki Kaivopuisto,-462.3333333333333,2010-12-25
Helsinki Kaivopuisto,-138.5,2010-12-26
Helsinki Kaivopuisto,-82.25,2010-12-27
Helsinki Kaivopuisto,-136.16666666666666,2010-12-28
Helsinki Kaivopuisto,-203.75,2010-12-29
Helsinki Kaivopuisto,-151.16666666666666,2010-12-30
Helsinki Kaivopuisto,-115.70833333333333,2010-12-31
Helsinki Kaivopuisto,-118.41666666666667,2011-01-01
Helsinki Kaivopuisto,-71.75,2011-01-02
Helsinki Kaivopuisto,-39.625,2011-01-03
Helsinki Kaivopuisto,-40.416666666666664,2011-01-04
Helsinki Kaivopuisto,-40.458333333333336,2011-01-05
Helsinki Kaivopuisto,-17.041666666666668,2011-01-06
Helsinki Kaivopuisto,-112.5,2011-01-07
Helsinki Kaivopuisto,-26.208333333333332,2011-01-08
Helsinki Kaivopuisto,-35.291666666666664,2011-01-09
Helsinki Kaivopuisto,142.25,2011-01-10
Helsinki Kaivopuisto,95.95833333333333,2011-01-11
Helsinki Kaivopuisto,-90.5,2011-01-12
Helsinki Kaivopuisto,91.70833333333333,2011-01-13
Helsinki Kaivopuisto,57.541666666666664,2011-01-14
Helsinki Kaivopuisto,-84.29166666666667,2011-01-15
Helsinki Kaivopuisto,-69.0,2011-01-16
Helsinki Kaivopuisto,16.083333333333332,2011-01-17
Helsinki Kaivopuisto,4.833333333333333,2011-01-18
Helsinki Kaivopuisto,72.41666666666667,2011-01-19
Helsinki Kaivopuisto,19.041666666666668,2011-01-20
Helsinki Kaivopuisto,18.083333333333332,2011-01-21
Helsinki Kaivopuisto,27.333333333333332,2011-01-22
Helsinki Kaivopuisto,-38.625,2011-01-23
Helsinki Kaivopuisto,83.375,2011-01-24
Helsinki Kaivopuisto,43.333333333333336,2011-01-25
Helsinki Kaivopuisto,-131.33333333333334,2011-01-26
Helsinki Kaivopuisto,-12.666666666666666,2011-01-27
Helsinki Kaivopuisto,54.666666666666664,2011-01-28
Helsinki Kaivopuisto,130.75,2011-01-29
Helsinki Kaivopuisto,13.166666666666666,2011-01-30
Helsinki Kaivopuisto,81.79166666666667,2011-01-31
Helsinki Kaivopuisto,45.416666666666664,2011-02-01
Helsinki Kaivopuisto,85.20833333333333,2011-02-02
Helsinki Kaivopuisto,144.625,2011-02-03
Helsinki Kaivopuisto,267.5833333333333,2011-02-04
Helsinki Kaivopuisto,218.16666666666666,2011-02-05
Helsinki Kaivopuisto,236.83333333333334,2011-02-06
Helsinki Kaivopuisto,242.70833333333334,2011-02-07
Helsinki Kaivopuisto,352.7916666666667,2011-02-08
Helsinki Kaivopuisto,284.3333333333333,2011-02-09
Helsinki Kaivopuisto,281.3333333333333,2011-02-10
Helsinki Kaivopuisto,-82.66666666666667,2011-02-11
Helsinki Kaivopuisto,148.0,2011-02-12
Helsinki Kaivopuisto,112.16666666666667,2011-02-13
Helsinki Kaivopuisto,17.791666666666668,2011-02-14
Helsinki Kaivopuisto,-30.125,2011-02-15
Helsinki Kaivopuisto,-99.25,2011-02-16
Helsinki Kaivopuisto,-243.79166666666666,2011-02-17
Helsinki Kaivopuisto,-257.75,2011-02-18
Helsinki Kaivopuisto,-236.20833333333334,2011-02-19
Helsinki Kaivopuisto,-238.04166666666666,2011-02-20
Helsinki Kaivopuisto,-305.0833333333333,2011-02-21
Helsinki Kaivopuisto,-326.25,2011-02-22
Helsinki Kaivopuisto,-309.75,2011-02-23
Helsinki Kaivopuisto,-336.875,2011-02-24
Helsinki Kaivopuisto,-347.2083333333333,2011-02-25
Helsinki Kaivopuisto,-340.5833333333333,2011-02-26
Helsinki Kaivopuisto,-460.7916666666667,2011-02-27
Helsinki Kaivopuisto,-413.7083333333333,2011-02-28
Helsinki Kaivopuisto,-360.0833333333333,2011-03-01
Helsinki Kaivopuisto,-331.125,2011-03-02
Helsinki Kaivopuisto,-214.625,2011-03-03
Helsinki Kaivopuisto,-226.875,2011-03-04
Helsinki Kaivopuisto,-192.29166666666666,2011-03-05
Helsinki Kaivopuisto,-250.5,2011-03-06
Helsinki Kaivopuisto,-135.58333333333334,2011-03-07
Helsinki Kaivopuisto,-193.25,2011-03-08
Helsinki Kaivopuisto,-182.875,2011-03-09
Helsinki Kaivopuisto,-141.08333333333334,2011-03-10
Helsinki Kaivopuisto,-40.375,2011-03-11
Helsinki Kaivopuisto,1.25,2011-03-12
Helsinki Kaivopuisto,-159.04166666666666,2011-03-13
Helsinki Kaivopuisto,-125.04166666666667,2011-03-14
Helsinki Kaivopuisto,-219.83333333333334,2011-03-15
Helsinki Kaivopuisto,-280.25,2011-03-16
Helsinki Kaivopuisto,-396.7916666666667,2011-03-17
Helsinki Kaivopuisto,-369.2916666666667,2011-03-18
Helsinki Kaivopuisto,-259.4583333333333,2011-03-19
Helsinki Kaivopuisto,-163.16666666666666,2011-03-20
Helsinki Kaivopuisto,-133.125,2011-03-21
Helsinki Kaivopuisto,-76.33333333333333,2011-03-22
Helsinki Kaivopuisto,-0.16666666666666666,2011-03-23
Helsinki Kaivopuisto,29.708333333333332,2011-03-24
Helsinki Kaivopuisto,25.333333333333332,2011-03-25
Helsinki Kaivopuisto,18.75,2011-03-26
Helsinki Kaivopuisto,74.69565217391305,2011-03-27
Helsinki Kaivopuisto,34.25,2011-03-28
Helsinki Kaivopuisto,12.541666666666666,2011-03-29
Helsinki Kaivopuisto,-8.083333333333334,2011-03-30
Helsinki Kaivopuisto,-96.25,2011-03-31
Helsinki Kaivopuisto,-162.70833333333334,2011-04-01
Helsinki Kaivopuisto,-63.208333333333336,2011-04-02
Helsinki Kaivopuisto,-95.29166666666667,2011-04-03
Helsinki Kaivopuisto,-74.5,2011-04-04
Helsinki Kaivopuisto,3.75,2011-04-05
Helsinki Kaivopuisto,17.125,2011-04-06
Helsinki Kaivopuisto,90.54166666666667,2011-04-07
Helsinki Kaivopuisto,190.5,2011-04-08
Helsinki Kaivopuisto,156.875,2011-04-09
Helsinki Kaivopuisto,209.95833333333334,2011-04-10
Helsinki Kaivopuisto,155.41666666666666,2011-04-11
Helsinki Kaivopuisto,51.916666666666664,2011-04-12
Helsinki Kaivopuisto,96.375,2011-04-13
Helsinki Kaivopuisto,135.25,2011-04-14
